site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,Type,2022 list,Our List,ADDED,edited,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Data_Availability,Reference,Reference_Short,Additional_Information,Anemometer,Gas_Analyser,Power,Ecosystem,GHG,Complementary_Measurements,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,ignore,active,methane,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4
Tunguskhaya,-10.7666664123535,283,54.4498901367188,9.94999980926514,15.1676826477051,2128.57543945312,65.5999984741211,0.0665799975395203,0.25444084405899,3.5144100189209,0.76774001121521,0.429509997367859,1.3425999879837,5.92000007629395,865,373.475006103516,46.0750007629395,40.875,12.9750003814697,1,NA,NA,NA,NA,NA,NA,64.900443,125.250019,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),10,2261959.39785605,1598595.9773805,1.79757674671665,2.04600100275489,0.505317301693461,-1.69741630498479
Tununak,-0.54583328962326,689,60.2998161315918,5.79166650772095,20.8333320617676,834.77392578125,27.7999992370605,0.101499997079372,0.253942519426346,3.85222005844116,0.692319989204407,0.466580003499985,1.10067510604858,5.51749992370605,501,371.25,50.75,35.25,14.6000003814697,0.154575258493423,NA,NA,NA,NA,NA,NA,60.585487,-165.255789,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,352,-831011.667963776,3157699.19472379,-1.44625333500665,-2.61709649364687,0.413849974994958,1.30809609942222
Tura,-9.00416660308838,366,54.4919853210449,11.658332824707,18.1877269744873,1902.109375,64.0999984741211,0.0745600014925003,0.225065857172012,2.95985007286072,0.666980028152466,0.332639992237091,1.2129499912262,5.70749998092651,641,348.475006103516,41.9500007629395,36.0999984741211,22.0249996185303,0.998579561710358,EC_Tower,Tura,Tura,No,no,RU-Tur,64.2089,100.4636,Russia,"Vyacheslav Zyryanov, Anatoly Prokushkin,Yojiro Matsura","zyryanov-vi@ya.ru, prokushkin@ksc.krasn.ru,orijoy@ffpri.affrc.go.jp",NA,"Nakai, Y., Matsuura, Y., Kajimoto, T. et al. (2008). Eddy covariance CO2 flux above a Gmelin larch forest on continuous permafrost in Central Siberia during a growing season. Theor Appl Climatol 93, 133–147 (2008). https://doi.org/10.1007/s00704-007-0337-x","Nakai et al. (2008), https://doi.org/10.1007/s00704-007-0337-x",http://asiaflux.net/index.php?page_id=117,Gill R3,LI-7500,NA,forest,CO2,"net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation",2004,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,2801278.92188463,517345.792319936,1.71491569380128,1.8644055242197,0.00468657405939249,-1.05073057675065
Turukhansk,-6.41666650772095,551,37.1791076660156,9.38333320617676,17.8051853179932,1540.62609863281,52.7000007629395,0.0423900000751019,0.470488160848618,4.78281021118164,0.850069999694824,0.460819989442825,1.16267502307892,5.40500020980835,779,471.375,45.9749984741211,33.7999992370605,20.5499992370605,0.0390260815620422,NA,NA,NA,NA,NA,NA,65.838164,87.954983,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Krasnoyarsk,4774,2661583.50688288,-95038.344637159,-1.4320660284769,0.543146939498686,1.71608112409938,-0.949419785123119
Tver,4.58333349227905,703,32.6495895385742,7.73333358764648,23.7218818664551,918.576782226562,32.5999984741211,0.0425599999725819,0.376174598932266,6.99815988540649,0.868219971656799,0.56480997800827,1.32825005054474,5.4375,499,239.300003051758,48.4000015258789,36.2750015258789,15.4499998092651,0,EC_Tower,NA,Tver,No,no,,56.4333,32.65,Russia,Alexander Knohl,aknohl@uni-goettingen.de,NA,"Knohl, A., Kolle, O., Minayeva, T. Y., Milyukova, I. M., Vygodskaya, N. N., Foken, T., & Schulze, E.-D. (2002). Carbon dioxide exchange of a Russian boreal forest after disturbance by wind throw. Glob. Change Biol., 8(3), 231-246. doi:10.1046/j.1365-2486.2002.00475.x","Knohl et al. (2002), https://doi.org/10.1046/j.1365-2486.2002.00475.x",NA,Gill R3,LI-6262,NA,forest,CO2,NA,1998,1998,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,2023639.00284016,-3158200.64404683,-4.3284683377071,-1.03841869793104,0.159483929575827,1.17979869416868
Tynda,-5.19166707992554,517,94.180046081543,14.3500003814697,23.9166660308838,1753.73474121094,60,0.0632599964737892,0.120798766613007,4.82031011581421,0.780330002307892,0.445129990577698,1.38084995746613,5.6100001335144,406,233.100006103516,44.2750015258789,32.9000015258789,22.8999996185303,0.632530510425568,NA,NA,NA,NA,NA,NA,55.174267,124.707571,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Amur,37335,3206202.72971017,2220706.8762832,-0.376106121430184,3.0090375503123,-2.03176593320855,-0.720474337753478
Tønsberg,7.0625,787,29.6836013793945,5.69166660308838,22.0607223510742,747.651245117188,25.7999992370605,0.0648299977183342,0.121983952820301,3.63138008117676,0.484549999237061,0.218050003051758,1.3767249584198,6.15000009536743,265,195.574996948242,48.2750015258789,29,22.6000003814697,0,NA,NA,NA,NA,NA,NA,59.264001,10.421002,Kingdom of Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Vestfold,38914,618385.197555794,-3362373.97456387,-1.71907682298492,-3.43302751521071,-1.80990233440591,2.88362243735971
UCI-1850 burn site,-3.07916665077209,512,53.8252830505371,11.8083333969116,22.5349884033203,1495.83581542969,52.4000015258789,0.0440200008451939,0.42918273806572,5.66652011871338,0.758009970188141,0.326979994773865,1.22782492637634,6.66249990463257,998,200.600006103516,30.2000007629395,20.4500007629395,49.5750007629395,0.0223228484392166,EC_Tower,NA,UCI-1850 burn site,No,no,CA-NS1,55.8792,-98.4839,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-NS1,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS1,NA,NA,NA,forest,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3774715.42966302,563050.667663069,-1.11040740439745,2.81462202806397,-0.233023177622095,1.99589890201683
UCI-1930 burn site,-3.12916684150696,511,53.2415924072266,11.7250003814697,22.418737411499,1493.99475097656,52.2999992370605,0.0392099991440773,0.456834644079208,5.97877979278564,0.777180016040802,0.342159986495972,1.27579998970032,6.71750020980835,750,287.424987792969,30.5249996185303,21.2250003814697,48.5999984741211,0.0416649878025055,EC_Tower,NA,UCI-1930 burn site,No,no,CA-NS2,55.9058,-98.5247,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-NS2,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS2,NA,NA,NA,forest,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3771196.56916673,565271.271803785,-1.25241171445402,2.86986309772645,-0.291511855307474,2.01021937297859
UCI-1964 burn site,-3.14583349227905,513,53.1073760986328,11.8583335876465,22.5873031616211,1494.31262207031,52.5,0.0468199998140335,0.38580185174942,5.30673027038574,0.74260002374649,0.35741001367569,1.05194997787476,6.57499980926514,1310,379.875,15.9499998092651,22.5750007629395,62.0750007629395,0.460421532392502,EC_Tower,NA,UCI-1964 burn site,No,no,CA-NS3,55.9117,-98.3822,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-NS3,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS3,NA,NA,NA,forest,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3771899.23417307,555788.312021723,-0.188498018421596,3.84174936275877,1.81682996847613,3.19238406403074
UCI-1964 burn site wet,-3.14583349227905,513,53.1073760986328,11.8583335876465,22.5873031616211,1494.31262207031,52.5,0.0468199998140335,0.38580185174942,5.30673027038574,0.74260002374649,0.35741001367569,1.05194997787476,6.57499980926514,1310,379.875,15.9499998092651,22.5750007629395,62.0750007629395,0.460421532392502,EC_Tower,NA,UCI-1964 burn site wet,No,no,CA-NS4,55.9144,-98.3806,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-NS4,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS4,NA,NA,NA,forest,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3771598.28565938,555636.358126481,-0.188498018421596,3.84174936275877,1.81682996847613,3.19238406403074
UCI-1981 burn site,-3.04166674613953,513,52.0960998535156,11.8333330154419,22.5826969146729,1495.70727539062,52.4000015258789,0.046569999307394,0.39178854227066,5.32402992248535,0.793489992618561,0.389990001916885,1.20380008220673,6.47249984741211,673,270.549987792969,32.7249984741211,20.2250003814697,47.3499984741211,0.586781442165375,EC_Tower,NA,UCI-1981 burn site,No,no,CA-NS5,55.8631,-98.485,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-NS5,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS5,NA,NA,NA,forest,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3776591.60338424,563404.64354779,-0.860897536444294,2.66968578191119,-0.319215724594218,1.5702751185933
UCI-1989 burn site,-2.94166660308838,510,52.5545768737793,11.5333337783813,22.0945091247559,1496.62316894531,52.2000007629395,0.0465900003910065,0.356864809989929,5.57494974136353,0.831770002841949,0.488380014896393,1.29597496986389,6.21999979019165,800,250.125,32,27.1000003814697,41.5499992370605,0.298845320940018,EC_Tower,NA,UCI-1989 burn site,No,no,CA-NS6,55.9167,-98.9644,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-NS6,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS6,NA,NA,NA,shrubland,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3765471.93158358,593994.08124998,-1.4442022371134,2.84737985267344,0.0196973360655143,1.6198590237658
UCI-1998 burn site,-3.28749990463257,499,56.7011413574219,11.7083330154419,22.0081443786621,1521.27661132812,53.2000007629395,0.0444400012493134,0.327340960502625,4.80220985412598,0.776189982891083,0.421400010585785,1.22312498092651,6.28499984741211,520,247.699996948242,35.625,26.2000007629395,38.7999992370605,0.248159050941467,EC_Tower,NA,UCI-1998 burn site,No,no,CA-NS7,56.6358,-99.9483,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-NS7,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS7,NA,NA,NA,shrubland,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3670958.75410352,643874.192825908,-0.98750257432078,2.40275321958979,-0.569071745882907,1.26643207840301
UCI-2003 burn site,-3.07916665077209,515,53.590389251709,12.125,22.9206047058105,1501.98718261719,52.9000015258789,0.0572800002992153,0.34655487537384,5.18404006958008,0.735899984836578,0.36421999335289,1.05627501010895,6.58750009536743,913,315.325012207031,27.2999992370605,25.3250007629395,48.1500015258789,0.0276734717190266,EC_Tower,NA,UCI-2003 burn site,No,no,CA-NS8,55.8981,-98.2161,Canada,Mike Goulden,mgoulden@uci.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:CA-NS8,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-NS8,NA,NA,NA,forest,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3775089.40179664,545081.557359511,-0.644665515930033,2.8326568013847,0.635344979814333,2.32859596328409
Uapishka Research Station,-1.78333342075348,1040,27.8405742645264,10.5666666030884,23.481481552124,1208.166015625,45,0.044089999049902,0.351780027151108,5.10604000091553,0.712329983711243,0.267729997634888,1.20012497901917,5.25,359,157.024993896484,64.0999984741211,27.25,8.55000019073486,0.00141792639624327,NA,NA,NA,NA,NA,NA,51.469444,-68.234306,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,-4035529.52179342,-1611294.48759633,-3.05593508562957,-2.34524998833168,-1.54407814049129,-1.88747859950642
Udachnyy,-11.8916664123535,333,58.7502326965332,11.4000005722046,17.5654850006104,1977.19018554688,64.9000015258789,0.0922499969601631,0.127345979213715,2.75498008728027,0.658720016479492,0.357730001211166,1.3634250164032,6.29500007629395,632,383.975006103516,42.9749984741211,37.3250007629395,20.3500003814697,1,NA,NA,NA,NA,NA,NA,66.423167,112.39654,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),15266,2401095.95634346,989490.710540153,2.58794162581067,2.04511796307404,-0.622802680655451,-0.568368115397294
Udleg Forest Research Station,-1.18333327770233,298,112.20142364502,14.2333335876465,26.358024597168,1519.70446777344,54,0.131239995360374,-0.0809770599007607,3.96727991104126,0.704110026359558,0.50042998790741,1.31677508354187,7.4524998664856,243,218.300003051758,48.6500015258789,32.9000015258789,18.5750007629395,0.341260761022568,EC_Tower,NA,NA,Yes,"yes, added",MN-Udg,48.2733,106.8508,Mongolia,Shin Miyazaki,miyashin@iis.u-tokyo.ac.jp,unknown,unknown,https://doi.org/10.1016/j.polar.2013.12.004,,"81000, RM Young",LI-7500,unknown,forest,CO2,unknown,2022,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,4533822.5847643,1373229.15162036,0.913973824317232,2.33604847850916,-3.52504612728002,1.71261440103883
Uglegorsk,2.58333349227905,710,39.0611190795898,6.13333320617676,17.2769947052002,1060.873046875,35.5,0.0672300010919571,0.117398969829082,4.20018005371094,0.777140021324158,0.470180004835129,1.3081750869751,5.82000017166138,410,219.574996948242,54.875,32.5999984741211,13.4499998092651,0,NA,NA,NA,NA,NA,NA,49.083346,142.033335,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakhalin,12669,2852793.47832091,3655791.2964211,-1.95131908370518,-2.1722218827613,-0.806187000103063,0.996079531787629
Ugolnye Kopi,-7.23749971389771,366,30.4948234558105,6.69166660308838,17.114236831665,1246.23278808594,39.0999984741211,0.094870001077652,0.130680561065674,2.41514992713928,0.602850019931793,0.344209998846054,0.961250007152557,6.33750009536743,590,439.649993896484,37.5,42,20.8500003814697,0.47485688328743,NA,NA,NA,NA,NA,NA,64.733296,177.699996,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chukchi Autonomous Okrug,3367,111922.29262592,2786616.93693429,1.56423755865406,-1.10337286395109,1.5888296484787,2.2082800625592
Ukhta,-0.554166674613953,625,25.1264781951904,8.47499942779541,19.9411754608154,1162.77966308594,42.5,0.132129997014999,0.0396966077387333,2.68284010887146,0.508989989757538,0.310999989509583,1.24505007266998,6.23000001907349,484,265.950012207031,36.0499992370605,44.5999984741211,19.8999996185303,0.0385834723711014,NA,NA,NA,NA,NA,NA,63.559982,53.689994,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Komi,102187,2355266.67936952,-1730748.72265222,0.471441923690994,-1.17407186119158,-0.284321988367285,2.98214433193666
Ulkan,-3.41249990463257,385,70.2932052612305,13.4583330154419,23.9898986816406,1572.11364746094,56.0999984741211,0.103299997746944,0.0282259304076433,3.81515002250671,0.685169994831085,0.42059999704361,1.19005000591278,6.56750011444092,422,295.149993896484,39.5250015258789,38.7999992370605,21.6749992370605,0.0415369793772697,NA,NA,NA,NA,NA,NA,55.900398,107.783333,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Irkutsk,10,3631728.16845591,1164855.11163973,0.424729414076445,2.02905526205576,-1.22291988778241,1.47012502505052
Umba,0.633333265781403,484,31.49951171875,6.86666679382324,20.3758659362793,934.936401367188,33.7000007629395,0.0689700022339821,0.145998269319534,3.5032000541687,0.647149980068207,0.304089993238449,1.23162496089935,5.56500005722046,406,312.450012207031,58.4000015258789,34.3250007629395,7.69999980926514,0.00162363960407674,NA,NA,NA,NA,NA,NA,66.681394,34.345542,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Murmansk,6128,1448691.73484697,-2120080.80294605,-1.26573550324392,-3.22040518111168,-0.582893410237234,0.430813104281034
Umiujaq,-3.60833334922791,589,52.0769920349121,4.88333320617676,12.1778879165649,1256.82836914062,40.0999984741211,0.121969997882843,0.139692232012749,2.37975001335144,0.565159976482391,0.324919998645782,1.04834997653961,5.46250009536743,389,383.5,53.2249984741211,36.3499984741211,10.4499998092651,0.133569419384003,EC_Tower,NA,Umiujaq,No,no,,56.5586,-76.4822,Canada,Georg Lackner,georg.lackner@mailbox.org,NA,NA,NA,NA,NA,NA,NA,"forest, tundra",CO2,NA,2017,2020,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3632611.84645434,-873306.618332629,0.99067951225226,-2.94411328959354,0.329864546225351,0.151920746766753
Unalakleet,-2.37916660308838,347,72.2199478149414,7.89166688919067,21.6210041046143,1130.30053710938,36.5,0.064300000667572,0.345406174659729,0.921880006790161,0.441940009593964,0.183829993009567,1.09007489681244,5.68499994277954,615,352.225006103516,40.4749984741211,44.5750007629395,15.8000001907349,0.503988862037659,NA,NA,NA,NA,NA,NA,63.873426,-160.788052,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,741,-949993.893404083,2726180.2618119,1.07606080091615,-1.23522324559815,0.567787272930677,1.08233010118989
Unalaska,4.36250019073486,1568,35.8995742797852,5.64166688919067,33.7824363708496,394.479675292969,16.7000007629395,0.0739400014281273,0.288112252950668,5.2921199798584,0.740450024604797,0.487109988927841,1.10280001163483,5.58500003814697,641,424.375,55.4249992370605,36.2999992370605,8.27499961853027,0,NA,NA,NA,NA,NA,NA,53.868584,-166.531603,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,3571,-944678.818014606,3944453.83500678,-5.00841691514189,-4.62206514010653,0.5615522931623,1.83581090369838
"University of Alaska, Fairbanks",-2.77500009536743,298,51.6143684387207,11.4499998092651,23.415132522583,1440.78186035156,48.9000015258789,0.0604100003838539,0.271075695753098,4.11250019073486,0.714940011501312,0.342639982700348,1.17252504825592,6.41499996185303,466,212.375,20.8500003814697,70.375,9.14999961853027,0.295104205608368,EC_Tower,"University of Alaska, Fairbanks","University of Alaska, Fairbanks",No,no,US-Uaf,64.8663,-147.8555,USA,Masahito Ueyama,miyabi-flux@muh.biglobe.ne.jp,NA,"Ueyama, M., Iwata, H., & Harazono, Y. (2014). Autumn warming reduces the CO2 sink of a black spruce forest in interior Alaska based on a nine-year eddy covariance measurement. Glob. Change Biol., 20(4), 1161-1173. doi:10.1111/gcb.12434","Ueyama et al. (2014), https://doi.org/10.1111/gcb.12434",http://ameriflux.lbl.gov/sites/siteinfo/US-Uaf;  http://atmenv.envi.osakafu-u.ac.jp/data/uaf_data/,CSAT-3,"LI-7500, EC150, LGR-CH4",line power,forest,"CO2,CH4","net radiation, PAR, pressure, precipitation, snow depth, ground water depth",2002,2024,2011,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-1475774.62302656,2348532.37145882,-0.0199585133675482,2.61388763026547,1.208327788202,2.88195314916635
Upad,-11.1499996185303,164,63.7174797058105,6.85000038146973,15.4977378845215,1419.73266601562,44.2000007629395,0.0894899964332581,0.141018971800804,1.79824995994568,0.517210006713867,0.247240006923676,0.812950015068054,7.14249992370605,940,861.525024414062,46.2000007629395,36.4249992370605,18.0499992370605,1,EC_Tower,NA,Upad,No,no,US-Upa,70.2815,-148.8848,USA,Walter Oechel,woechel@mail.sdsu.edu,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:US-Uaf,NA,NA,http://ameriflux.lbl.gov/sites/siteinfo/US-Upa,NA,NA,NA,"tundra, wetland",CO2,NA,1993,1994,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-1117757.20961886,1851816.38654822,4.25128730689643,-1.14987080327794,2.70961327911014,0.87343970929139
Uranium City,-3.38333320617676,377,42.8348350524902,10.5166664123535,20.1083488464355,1517.6123046875,52.3000030517578,0.0490100011229515,0.157783553004265,4.12515020370483,0.674120008945465,0.252070009708405,1.25167500972748,6.30000019073486,414,219.225006103516,45.7000007629395,32.2750015258789,22.6749992370605,0.342663049697876,NA,NA,NA,NA,NA,NA,59.566557,-108.616585,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Saskatchewan,89,-3206489.49810669,1080136.31892439,0.124512036246485,0.547892974772863,-1.21593176680275,0.536350475127647
Uray,0.0583333261311054,518,47.3244819641113,10,21.0970458984375,1330.57373046875,47.4000015258789,0.0804399996995926,0.0789762660861015,4.42126989364624,0.785860002040863,0.50942999124527,1.22084999084473,6.25,789,346.399993896484,32.5,40.6749992370605,27.375,0.101523958146572,NA,NA,NA,NA,NA,NA,60.140139,64.754797,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Khanty-Mansiy,39878,3000071.03918928,-1414618.3259066101,-0.737738708434672,1.39149545383722,0.715172400800209,2.59890945931902
Usinsk,-2.92499995231628,509,33.2247848510742,8.46666717529297,19.2862567901611,1202.08630371094,43.9000015258789,0.0353600010275841,0.460423171520233,4.50075006484985,0.834949970245361,0.414810001850128,1.03280007839203,5.34749984741211,1143,366.899993896484,45.8250007629395,38.4500007629395,15.9250001907349,0.0293306540697813,NA,NA,NA,NA,NA,NA,65.923042,57.402997,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Komi,45000,2235651.20643484,-1429593.83077786,-1.89743070670148,-0.546673919661155,2.42877828163049,-0.323211327200671
Ust Kut,-2.47083330154419,430,60.9152526855469,10.5416669845581,20.5490589141846,1480.35534667969,51.2999992370605,0.0354200005531311,0.352970272302628,6.56659984588623,0.833159983158112,0.436690002679825,1.26482498645782,6.12750005722046,494,252.074996948242,35.4000015258789,41.1500015258789,24,0.0253889597952366,NA,NA,NA,NA,NA,NA,56.764971,105.759994,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Irkutsk,25388,3572222.84473312,1008143.72878012,-1.63991592828522,2.35855485284651,0.116056383268782,1.20249109262177
Ust Kuyga,-15.0833330154419,229,64.0638275146484,10.3833341598511,16.3517055511475,2060.82006835938,63.5,0.0874499976634979,0.316657871007919,2.87403988838196,0.681829988956451,0.376089990139008,1.1394749879837,5.73250007629395,349,342.899993896484,51.1749992370605,36.9749984741211,12.125,1,NA,NA,NA,NA,NA,NA,70.017056,135.600033,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),1517,1534070.99106306,1566543.52329839,2.32146073060124,1.31915893384556,-0.290899588028842,-2.30707092391507
Ust Nera,-14.4791660308838,238,77.5553741455078,11.5416669845581,16.6067142486572,2330.68603515625,69.5,0.0584199987351894,0.168667957186699,2.67965006828308,0.651229977607727,0.307029992341995,1.22862505912781,6.3899998664856,620,402.850006103516,47.9249992370605,46.7999992370605,5.27500009536743,1,NA,NA,NA,NA,NA,NA,64.566587,143.199983,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),9148,1681973.50837482,2248339.0028203,3.26993734486627,2.44290159869567,-0.191014572832669,-2.13669531745711
Ust Pojeg,0.76666659116745,560,32.0085067749023,8.06666660308838,19.7229022979736,1131.59643554688,40.9000015258789,0.0724999979138374,0.534948825836182,4.60673999786377,0.703689992427826,0.507259964942932,1.1136999130249,5.41750001907349,1502,450.924987792969,41.0999984741211,42.3499984741211,17,0,EC_Tower,NA,Ust Pojeg,No,no,RU-Upo,61.9341,50.2269,Russia,Lars Kutzbach,lars.kutzbach@uni-hamburg.de,NA,NA,NA,http://www.europe-fluxdata.eu/home/site-details?id=235,NA,NA,NA,forest,CO2,NA,2008,2012,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,2389865.26349291,-1989260.50988374,-1.93128721129206,-0.720465943218405,3.31491037668186,0.598107917389076
Ust-Ulimsk,-2.21250009536743,380,47.6989364624023,11.7083330154419,22.1748733520508,1488.65734863281,52.7999992370605,0.0778300017118454,0.157179474830627,4.18897008895874,0.703050017356873,0.430050015449524,1.26784992218018,6.1399998664856,301,229.975006103516,38.5,37.7000007629395,24.1499996185303,0.17821279168129,NA,NA,NA,NA,NA,NA,57.98996,102.633311,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Irkutsk,100271,3481318.98813831,780292.38494276,-0.468254585012184,1.53751137600849,-0.948830884549544,1.4086351070378
